Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_AdjClose,AAPL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_AdjClose,MSFT_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_AdjClose,GOOGL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_AdjClose,AMZN_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_AdjClose,TSLA_Volume,META_Open,META_High,META_Low,META_Close,META_AdjClose,META_Volume,RELIANCE.NS_Open,RELIANCE.NS_High,RELIANCE.NS_Low,RELIANCE.NS_Close,RELIANCE.NS_AdjClose,RELIANCE.NS_Volume,TCS.NS_Open,TCS.NS_High,TCS.NS_Low,TCS.NS_Close,TCS.NS_AdjClose,TCS.NS_Volume,INFY.NS_Open,INFY.NS_High,INFY.NS_Low,INFY.NS_Close,INFY.NS_AdjClose,INFY.NS_Volume,HDFCBANK.NS_Open,HDFCBANK.NS_High,HDFCBANK.NS_Low,HDFCBANK.NS_Close,HDFCBANK.NS_AdjClose,HDFCBANK.NS_Volume
2016-04-18,24.342124938964844,26.8700008392334,27.237499237060547,26.735000610351562,27.22249984741211,243286000.0,49.67853546142578,56.459999084472656,56.59000015258789,55.209999084472656,55.4900016784668,23786000.0,39.06116485595703,39.38399887084961,39.4275016784668,38.88050079345703,39.009498596191406,33540000.0,31.767499923706055,31.767499923706055,31.881999969482422,31.24799919128418,31.267499923706055,87218000.0,16.92533302307129,16.92533302307129,17.220666885375977,16.777332305908203,16.815332412719727,64071000.0,109.59000396728516,110.44999694824219,110.80999755859375,109.19999694824219,109.73999786376953,21167200.0,233.3118438720703,243.38394165039062,243.8525390625,241.24668884277344,243.6239471435547,19065716.0,996.6270141601562,1259.875,1276.75,1220.0,1226.5,7121504.0,472.7696838378906,619.3499755859375,633.9500122070312,616.75,625.0,25015990.0,250.07591247558594,271.95001220703125,273.0,267.8999938964844,270.875,4117068.0
2016-04-19,24.213031768798828,26.727500915527344,27.0,26.5575008392334,26.969999313354492,129539600.0,49.61693572998047,56.38999938964844,56.77000045776367,55.68000030517578,56.630001068115234,29596800.0,38.494346618652344,38.8125,39.54750061035156,38.51350021362305,39.525001525878906,43952000.0,31.395000457763672,31.395000457763672,31.90049934387207,31.040000915527344,31.85700035095215,81118000.0,16.4913330078125,16.4913330078125,16.95800018310547,16.083332061767578,16.874666213989258,95362500.0,111.41565704345703,112.29000091552734,112.44999694824219,109.16000366210938,111.0999984741211,30210500.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,24.262847900390625,26.782499313354492,27.022499084472656,26.514999389648438,26.65999984741211,122444000.0,48.91303253173828,55.59000015258789,56.5,55.4900016784668,56.290000915527344,36195700.0,38.42839050292969,38.74599838256836,38.983001708984375,38.563499450683594,38.95800018310547,34262000.0,31.649499893188477,31.649499893188477,31.827499389648438,31.149999618530273,31.5,52188000.0,16.6646671295166,16.6646671295166,16.910667419433594,16.100000381469727,16.417333602905273,77911500.0,111.5446548461914,112.41999816894531,113.2699966430664,111.55999755859375,112.43000030517578,21027900.0,227.29690551757812,237.1093292236328,244.40113830566406,236.76644897460938,244.40113830566406,21687934.0,969.1776123046875,1225.175048828125,1267.449951171875,1220.0,1267.449951171875,6405024.0,474.6400146484375,621.7999877929688,623.2249755859375,612.9000244140625,622.0,8072848.0,252.38636779785156,274.4624938964844,275.0,270.88751220703125,272.9750061035156,3821352.0
2016-04-21,24.00013542175293,26.49250030517578,26.732500076293945,26.3799991607666,26.732500076293945,126210000.0,49.0802116394043,55.779998779296875,56.22999954223633,55.41999816894531,55.79999923706055,38909100.0,38.6803092956543,39.0,39.08399963378906,38.57749938964844,38.865501403808594,77628000.0,31.549999237060547,31.549999237060547,31.891000747680664,31.424999237060547,31.549999237060547,51926000.0,16.55266761779785,16.55266761779785,16.726667404174805,16.46066665649414,16.599332809448242,41746500.0,112.55670928955078,113.44000244140625,114.04000091552734,112.30999755859375,112.55000305175781,20875200.0,228.14051818847656,237.9893798828125,240.46949768066406,236.58358764648438,238.04652404785156,11380697.0,958.9137573242188,1212.199951171875,1233.699951171875,1206.0999755859375,1225.5,2525724.0,468.0372009277344,613.1500244140625,625.5,609.0499877929688,625.5,5441100.0,250.84605407714844,272.7875061035156,276.2875061035156,272.25,273.75,8191728.0
2016-04-22,23.9344539642334,26.420000076293945,26.6200008392334,26.155000686645508,26.252500534057617,134732400.0,45.56066131591797,51.779998779296875,52.43000030517578,50.77000045776367,51.90999984741211,126834100.0,36.58611297607422,36.88850021362305,37.69599914550781,36.51850128173828,37.195499420166016,140798000.0,31.024999618530273,31.024999618530273,31.412500381469727,30.577999114990234,31.223499298095703,101678000.0,16.916667938232422,16.916667938232422,16.933332443237305,16.380666732788086,16.592666625976562,56794500.0,109.69914245605469,110.55999755859375,111.75,109.01000213623047,111.20999908447266,38458200.0,227.658447265625,237.4864959716797,239.4408721923828,235.28067016601562,237.4979248046875,11705087.0,956.0064086914062,1208.5250244140625,1217.699951171875,1202.0999755859375,1209.5,1964126.0,462.2930908203125,605.625,614.25,603.5,613.1500244140625,5143938.0,251.075927734375,273.0375061035156,275.2124938964844,271.29998779296875,272.375,7809320.0
2016-04-25,23.798566818237305,26.270000457763672,26.412500381469727,26.127500534057617,26.25,112126400.0,45.85102462768555,52.11000061035156,52.130001068115234,51.630001068115234,51.779998779296875,33226900.0,36.80628967285156,37.11050033569336,37.24399948120117,36.755001068115234,36.76750183105469,49442000.0,31.309999465942383,31.309999465942383,31.349000930786133,30.8125,30.83049964904785,53658000.0,16.788000106811523,16.788000106811523,17.158666610717773,16.71733283996582,16.867332458496094,55054500.0,109.24272918701172,110.0999984741211,110.66999816894531,109.06999969482422,109.87000274658203,21017900.0,222.82679748535156,232.44622802734375,238.7436981201172,231.39474487304688,238.7436981201172,61157544.0,969.5335693359375,1225.625,1228.5250244140625,1201.1500244140625,1201.1500244140625,2267654.0,464.0486755371094,607.9249877929688,612.4000244140625,600.5499877929688,606.0250244140625,5364134.0,251.32876586914062,273.3125,275.0,271.125,275.0,5561960.0
2016-04-26,23.63323211669922,26.087499618530273,26.325000762939453,25.977500915527344,25.977500915527344,224064800.0,45.26148986816406,51.439998626708984,52.349998474121094,51.09000015258789,52.2599983215332,33532600.0,35.9712028503418,36.26850128173828,37.27949905395508,36.01599884033203,37.22100067138672,55864000.0,30.8439998626709,30.8439998626709,31.337499618530273,30.743999481201172,31.308500289916992,50428000.0,16.916000366210938,16.916000366210938,17.048667907714844,16.625999450683594,16.803333282470703,48357000.0,107.91315460205078,108.76000213623047,110.5,108.1500015258789,110.48999786376953,22521500.0,222.8377227783203,232.45765686035156,234.0463104248047,230.29754638671875,232.10336303710938,26429236.0,984.7811279296875,1244.9000244140625,1246.75,1221.0,1224.5,2554368.0,470.2698669433594,616.0750122070312,619.7750244140625,604.2999877929688,607.7249755859375,5846744.0,256.0645446777344,278.4624938964844,278.75,273.125,273.75,7053796.0
2016-04-27,22.154315948486328,24.454999923706055,24.677499771118164,23.920000076293945,24.0,458408400.0,44.82154083251953,50.939998626708984,51.5,50.54999923706055,51.47999954223633,43369300.0,35.77729797363281,36.073001861572266,36.35749816894531,35.45399856567383,36.26599884033203,66262000.0,30.328500747680664,30.328500747680664,30.797500610351562,30.06399917602539,30.59000015258789,81376000.0,16.764667510986328,16.764667510986328,17.0,16.626667022705078,16.850000381469727,48087000.0,108.04214477539062,108.88999938964844,108.94000244140625,106.30999755859375,107.94000244140625,52213100.0,223.37457275390625,233.01768493652344,234.51490783691406,232.24050903320312,232.67481994628906,14502641.0,993.205810546875,1255.550048828125,1257.300048828125,1237.949951171875,1240.0,1848670.0,473.32318115234375,620.0750122070312,621.1749877929688,614.2750244140625,614.5999755859375,4486208.0,258.4439392089844,281.04998779296875,281.25,277.25,277.4624938964844,5763636.0
2016-04-28,21.477144241333008,23.707500457763672,24.469999313354492,23.5625,24.40250015258789,328970800.0,43.90646743774414,49.900001525878906,50.77000045776367,49.560001373291016,50.619998931884766,43134800.0,34.964019775390625,35.25299835205078,36.4630012512207,35.15999984741211,36.16450119018555,62590000.0,30.100000381469727,30.100000381469727,31.34000015258789,29.959999084472656,30.777000427246094,157452000.0,16.513999938964844,16.513999938964844,16.89533233642578,16.496000289916992,16.656667709350586,37785000.0,115.82110595703125,116.7300033569336,120.79000091552734,116.2300033569336,119.58000183105469,87110100.0,218.40049743652344,227.828857421875,232.9719696044922,226.51449584960938,231.78334045410156,61949033.0,999.7908325195312,1263.875,1270.0,1249.050048828125,1250.6500244140625,4992744.0,461.4915466308594,604.5750122070312,619.7999877929688,603.5,615.5,12165168.0,256.08758544921875,278.48748779296875,284.17498779296875,277.5874938964844,281.04998779296875,8089584.0
2016-04-29,21.23027801513672,23.434999465942383,23.68000030517578,23.127500534057617,23.497499465942383,274126000.0,43.88006591796875,49.869998931884766,50.25,49.349998474121094,49.349998474121094,48411700.0,35.10386657714844,35.39400100708008,35.605499267578125,35.18899917602539,35.20600128173828,58278000.0,32.97949981689453,32.97949981689453,33.499000549316406,32.70000076293945,33.29999923706055,206214000.0,16.05066680908203,16.05066680908203,16.562000274658203,15.854000091552734,16.542667388916016,81207000.0,116.66448974609375,117.58000183105469,117.83999633789062,115.83999633789062,116.81999969482422,37140600.0,215.332763671875,224.62869262695312,228.25173950195312,223.74864196777344,227.08595275878906,23479680.0,1002.8564453125,1267.75,1271.0,1255.0,1258.5,2372178.0,461.0908508300781,604.0499877929688,611.7750244140625,602.5,605.7249755859375,5036410.0,260.3175964355469,283.0874938964844,284.0,276.54998779296875,278.45001220703125,5611940.0
2016-05-02,21.207637786865234,23.40999984741211,23.520000457763672,23.100000381469727,23.49250030517578,192640400.0,44.531192779541016,50.61000061035156,50.75,49.779998779296875,50.0,33114500.0,35.42768859863281,35.72050094604492,35.77050018310547,35.31800079345703,35.59600067138672,33476000.0,34.192501068115234,34.192501068115234,34.275001525878906,33.10150146484375,33.19599914550781,131570000.0,16.1200008392334,16.1200008392334,16.21266746520996,15.654666900634766,16.100000381469727,57658500.0,117.64676666259766,118.56999969482422,118.7300033569336,116.56999969482422,117.83000183105469,28095200.0,216.26405334472656,225.6001739501953,226.845947265625,223.55435180664062,223.78292846679688,10620873.0,999.3764038085938,1263.3499755859375,1265.0,1250.0,1264.5,1116692.0,458.4000549316406,600.5250244140625,605.5750122070312,598.0750122070312,605.0,3615250.0,256.9382019042969,279.4125061035156,282.5,279.0,281.9375,3862716.0
2016-05-03,21.55640983581543,23.795000076293945,23.934999465942383,23.420000076293945,23.549999237060547,227325200.0,43.80087661743164,49.779998779296875,50.40999984741211,49.599998474121094,50.34000015258789,26460200.0,35.131629943847656,35.422000885009766,35.66849899291992,35.36650085449219,35.625,38620000.0,33.566001892089844,33.566001892089844,34.01499938964844,33.52149963378906,33.86800003051758,98468000.0,15.48799991607666,15.48799991607666,15.927332878112793,15.441332817077637,15.824000358581543,64533000.0,116.5156478881836,117.43000030517578,118.16000366210938,117.0199966430664,117.5199966430664,24117500.0,213.82081604003906,223.0514678955078,227.4288330078125,222.3542938232422,225.84017944335938,17571826.0,980.1534423828125,1239.050048828125,1265.0,1236.0,1262.5,2153118.0,449.5263977050781,588.9000244140625,606.0999755859375,585.9000244140625,601.375,6824810.0,257.01861572265625,279.5,283.75,278.2875061035156,280.4750061035156,4695296.0
2016-05-04,21.332199096679688,23.547500610351562,23.975000381469727,23.454999923706055,23.799999237060547,164102000.0,43.88006591796875,49.869998931884766,50.060001373291016,49.459999084472656,49.84000015258789,24257600.0,35.27693557739258,35.56850051879883,35.752498626708984,35.20249938964844,35.3385009765625,34172000.0,33.54499816894531,33.54499816894531,33.70000076293945,33.106998443603516,33.12950134277344,92710000.0,14.837332725524902,14.837332725524902,15.630666732788086,14.69333267211914,15.352666854858398,130507500.0,117.1407241821289,118.05999755859375,118.30000305175781,116.56999969482422,116.61000061035156,23448400.0,214.32481384277344,223.57720947265625,224.85726928710938,222.41143798828125,222.6514434814453,13546285.0,980.1139526367188,1239.0,1247.0250244140625,1228.5,1236.949951171875,1364892.0,453.7436828613281,594.4249877929688,596.5,585.3250122070312,590.5,5812842.0,259.1681213378906,281.8374938964844,283.625,278.5625,279.375,5292328.0
2016-05-05,21.24560546875,23.309999465942383,23.517499923706055,23.170000076293945,23.5,143562000.0,43.941654205322266,49.939998626708984,50.29999923706055,49.72999954223633,49.869998931884766,25390700.0,35.44256591796875,35.73550033569336,35.877498626708984,35.47249984741211,35.75,29668000.0,32.954498291015625,32.954498291015625,33.824501037597656,32.79999923706055,33.66550064086914,97682000.0,14.10200023651123,14.10200023651123,15.242667198181152,13.986000061035156,15.230667114257812,168822000.0,116.89268493652344,117.80999755859375,118.9800033569336,117.25,118.04000091552734,22056700.0,213.70028686523438,222.92575073242188,224.8001251220703,221.93141174316406,224.0115203857422,21665684.0,977.0682373046875,1235.1500244140625,1244.9749755859375,1231.7750244140625,1239.0,1246566.0,455.1177062988281,596.2249755859375,599.5,590.5499877929688,597.5750122070312,6302668.0,260.30615234375,283.07501220703125,283.6875,280.67498779296875,282.0,5214248.0
2016-05-06,21.127124786376953,23.18000030517578,23.362499237060547,22.962499618530273,23.342500686645508,174799600.0,44.337608337402344,50.38999938964844,50.38999938964844,49.65999984741211,49.91999816894531,24787300.0,35.96177673339844,36.25899887084961,36.29949951171875,35.59749984741211,35.61000061035156,39952000.0,33.6974983215332,33.6974983215332,33.84749984741211,32.800498962402344,32.8025016784668,87306000.0,14.328666687011719,14.328666687011719,14.424667358398438,13.87399959564209,14.057999610900879,85278000.0,118.5595932006836,119.48999786376953,119.63999938964844,117.11000061035156,117.16000366210938,26395600.0,212.31980895996094,221.4856719970703,223.28004455566406,221.03993225097656,222.41143798828125,14748329.0,978.2943115234375,1236.699951171875,1242.1500244140625,1215.5,1232.5,885598.0,450.93841552734375,590.75,594.9000244140625,588.5250244140625,594.9000244140625,2596720.0,257.3979187011719,279.9125061035156,283.0625,279.3125,283.0,2733152.0
2016-05-09,21.1430721282959,23.197500228881836,23.4424991607666,23.147499084472656,23.25,131745600.0,44.05604934692383,50.06999969482422,50.59000015258789,50.0,50.4900016784668,17951600.0,36.157657623291016,36.45650100708008,36.714500427246094,36.17499923706055,36.334999084472656,38074000.0,33.98749923706055,33.98749923706055,34.3489990234375,33.570499420166016,33.6974983215332,79644000.0,13.928000450134277,13.928000450134277,14.40999984741211,13.786666870117188,14.381333351135254,71646000.0,118.31155395507812,119.23999786376953,120.27999877929688,118.9000015258789,119.54000091552734,21138100.0,215.42041015625,224.72012329101562,225.3830108642578,222.36572265625,222.8686065673828,15347096.0,993.7792358398438,1256.2750244140625,1259.0,1228.199951171875,1236.699951171875,1821276.0,457.63671875,599.5250244140625,600.7750244140625,590.2999877929688,591.0,5123678.0,262.3981018066406,285.3500061035156,286.23748779296875,279.75,280.0,6953180.0
2016-05-10,21.286624908447266,23.354999542236328,23.392499923706055,23.02750015258789,23.332500457763672,134747200.0,44.89193344116211,51.02000045776367,51.099998474121094,50.189998626708984,50.33000183105469,22891000.0,36.665958404541016,36.96900177001953,37.0,36.580501556396484,36.74800109863281,32634000.0,35.153499603271484,35.153499603271484,35.227500915527344,34.67499923706055,34.70000076293945,122112000.0,13.912667274475098,13.912667274475098,13.964667320251465,13.666666984558105,13.83666706085205,61059000.0,119.5617446899414,120.5,120.5,119.0,119.62000274658203,23220000.0,215.29989624023438,224.5944061279297,225.0858612060547,223.55435180664062,224.72012329101562,7248302.0,997.8726196289062,1261.449951171875,1266.9749755859375,1248.0,1257.5,1158534.0,462.884765625,606.4000244140625,608.3250122070312,598.2999877929688,601.25,3395704.0,263.2027282714844,286.2250061035156,286.875,284.0249938964844,285.875,5453000.0
2016-05-11,21.07927131652832,23.127500534057617,23.392499923706055,23.114999771118164,23.3700008392334,114876400.0,44.918338775634766,51.04999923706055,51.779998779296875,51.0,51.130001068115234,24039100.0,36.22807693481445,36.52750015258789,37.040000915527344,36.39500045776367,37.0260009765625,29834000.0,35.6614990234375,35.6614990234375,35.95000076293945,35.08250045776367,35.28950119018555,146764000.0,13.93066692352295,13.93066692352295,14.36533260345459,13.736666679382324,13.839332580566406,77428500.0,118.58937072753906,119.5199966430664,121.08000183105469,119.41999816894531,120.41000366210938,22038400.0,213.733154296875,222.9600372314453,224.18295288085938,221.72567749023438,222.1371307373047,12339923.0,996.053466796875,1259.1500244140625,1262.800048828125,1245.0,1250.0,1598716.0,458.70538330078125,600.9249877929688,607.3499755859375,596.25,599.25,3709888.0,261.8004150390625,284.70001220703125,286.25,282.42498779296875,283.67498779296875,6147372.0
2016-05-12,20.584814071655273,22.584999084472656,23.19499969482422,22.36750030517578,23.18000030517578,305258800.0,45.32308578491211,51.5099983215332,51.810001373291016,50.91999816894531,51.20000076293945,24102800.0,36.10508728027344,36.403499603271484,36.76850128173828,36.2135009765625,36.599998474121094,27094000.0,35.89649963378906,35.89649963378906,36.122501373291016,35.57550048828125,35.86899948120117,100964000.0,13.8186674118042,13.8186674118042,14.111332893371582,13.577333450317383,14.095999717712402,54757500.0,119.34343719482422,120.27999877929688,120.83999633789062,118.9000015258789,119.9800033569336,22035500.0,217.5458984375,226.9373779296875,227.2574005126953,222.88003540039062,223.09718322753906,12786216.0,1014.9991455078125,1283.0999755859375,1284.949951171875,1260.2750244140625,1260.2750244140625,1513082.0,461.8158264160156,605.0,606.5,598.4000244140625,601.9500122070312,3406932.0,264.1681823730469,287.2749938964844,288.0,283.125,286.0,4221688.0
